network_name,run_date,procedure_code,provider_type,care_setting,service_label,service_category,p50,p10,p25,p75,p90,pmin,pmax,pmean,psd,n_prices,n_groups,cv,hilo,p9010,p7525
Blue Essentials,2026-05-30,59410,institutional,outpatient,Vaginal delivery w postpartum care,Maternity,1866.69,1111.38,1370.34,3139.92,5211.37,604.25,33978.02,3163.883802281373,4256.168031421712,263,310,1.3452352,56.231724,4.6890984,2.2913437
Blue Essentials common,2026-05-30,59410,institutional,outpatient,Vaginal delivery w postpartum care,Maternity,1866.69,1111.38,1370.34,3139.92,5211.37,604.25,33978.02,3163.883802281373,4256.168031421712,263,310,1.3452352,56.231724,4.6890984,2.2913437
Blue Premier,2026-05-30,59410,institutional,outpatient,Vaginal delivery w postpartum care,Maternity,1834.32,1240.86,1564.56,2607.915,3280.19,690.5700000000001,12689.16,2268.838684210526,1578.6746645887,76,88,.69580734,18.374908,2.643481,1.666868
MyBlue Health HMO,2026-05-30,59410,institutional,outpatient,Vaginal delivery w postpartum care,Maternity,1356.32,766.1,1203.45,3193.78,20533.56,539.5,33978.02,4790.33046153846,7340.827539488359,65,85,1.5324261,62.980576,26.802715,2.6538534
ParPlan,2026-05-30,59410,institutional,outpatient,Vaginal delivery w postpartum care,Maternity,1960.66,1230.07,1476.66,2972.675,4566.67,722.9400000000001,9016.209999999999,2573.156153846156,1780.192643743715,208,234,.69183236,12.471588,3.7125285,2.0131073
Blue Advantage HMO,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,937.265,788.21,833.47,1019.54,1159.57,669.98,6023.3,996.726392508138,391.4906720062499,1228,19724,.39277646,8.9902687,1.4711435,1.2232474
Blue Choice PPO,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1278.16,882.75,1026.68,1531.89,1699.23,750.34,6507.34,1362.543724604966,592.0506453819522,1329,27021,.43451864,8.6725216,1.9249278,1.4920813
Blue Choice PPO common,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1278.16,882.75,1026.68,1531.89,1699.23,750.34,6507.34,1362.064206170053,592.2448743648496,1329,27015,.43481421,8.6725216,1.9249278,1.4920813
Blue Choice PPO group 039993,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1156.03,1026.68,1086.43,1303.17,1360.03,872.68,1376.6,1169.21,151.7771331261729,11,14,.12981169,1.5774397,1.3246874,1.1994975
Blue Essentials,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1212.53,882.75,990.3,1368.4,1609.88,723.55,6507.34,1288.372501942506,595.0909235315463,1287,21002,.46189353,8.9936285,1.82371,1.3818035
Blue Essentials common,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1212.53,882.75,990.3,1368.4,1609.88,723.55,6507.34,1288.395875486386,595.5399744476141,1285,20998,.46223369,8.9936285,1.82371,1.3818035
Blue Essentials group 295430,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1206.1,1055.78,1112.945,1309.345,1376.6,1055.78,1376.6,1211.145,134.3566206035266,4,4,.11093356,1.3038701,1.3038701,1.1764687
Blue Essentials group 295781,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1206.1,1055.78,1112.945,1309.345,1376.6,1055.78,1376.6,1211.145,134.3566206035266,4,4,.11093356,1.3038701,1.3038701,1.1764687
Blue Premier,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1055.78,882.75,882.75,1344.37,1609.88,841.75,6507.34,1272.736286149166,736.8179420015463,657,9748,.5789243,7.7307277,1.82371,1.522934
MyBlue Health HMO,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,841.2,788.21,788.21,980.87,1031.23,669.98,6023.3,953.7755555555565,433.6275292758415,531,9510,.45464316,8.9902687,1.3083189,1.2444272
ParPlan,2026-05-30,59410,professional,outpatient,Vaginal delivery w postpartum care,Maternity,1278.16,882.75,892.29,1444.34,1699.23,872.68,6507.34,1306.542988298831,438.1943525816905,1111,26368,.33538458,7.4567308,1.9249278,1.6186889
Blue Advantage HMO,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,11545.02,6698,8273.719999999999,17735.93,21638.96,4762,27173.86,12926.88169082126,5640.577686550139,207,234,.4363448,5.7063966,3.23066,2.1436465
Blue Choice PPO,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,16480.88,8601.49,10973.92,24637.63,29070,5165.05,44041.65,18172.98897777776,8810.06960276889,225,357,.48478925,8.5268583,3.379647,2.2451074
Blue Choice PPO common,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,15459.13,8423.860000000001,11157.75,22424.96,26142.03,5165.05,40801.47,16482.6886111111,6750.589298468094,180,281,.40955633,7.8995304,3.1033316,2.0098102
Blue Choice PPO group 039993,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,27740.85,8690,9717,33740.52,44041.65,6370,44041.65,24411.84288888889,12542.39581760465,45,73,.51378322,6.9139166,5.0680842,3.4723186
Blue Essentials,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,14388.32,7503,9596,22362.27,26338.72,4650.41,41839.57,16384.08361990951,8324.47058980578,221,267,.50808275,8.9969635,3.5104251,2.330374
Blue Essentials common,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,14388.32,7503,9596,22362.27,26338.72,4650.41,41839.57,16384.08361990951,8324.47058980578,221,267,.50808275,8.9969635,3.5104251,2.330374
Blue Premier,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,18177.755,8001.64,12366.17,22606.4,26994.07,6049,29507.91,17557.19013513513,6872.889260891726,74,86,.39145723,4.8781466,3.3735671,1.8280842
MyBlue Health HMO,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,11585.2,8227,9594.33,15089.44,15160.37,6325.95,24076.91,12213.31120689655,3438.260636164275,58,84,.28151748,3.8060544,1.8427579,1.5727456
ParPlan,2026-05-30,786,institutional,inpatient,Cesarean section wo sterilization w MCC,Maternity DRG,16397.215,8016,10629.9,23538.36,29766.06,5165.05,71951.69,19567.15623456789,13503.35343346237,162,189,.69010299,13.930492,3.7133307,2.2143538
Blue Advantage HMO,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,7132,4037.67,5336.06,10271,12023.42,2914.67,15795.27,7761.929082125605,3117.253945800278,207,234,.40160814,5.4192309,2.9778116,1.9248284
Blue Choice PPO,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,10281.235,5288.89,7744.38,13682.08,16684.65,2992.13,25599.96,10936.64508849557,4686.754750456203,226,361,.42853677,8.5557642,3.15466,1.7667109
Blue Choice PPO common,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,9566.285,4957.85,7098.445,12334.95,14636.24,2992.13,22843.67,9831.17983333333,3616.57087587702,180,270,.36786744,7.6345849,2.9521346,1.7376975
Blue Choice PPO group 039993,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,15034.94,8690,9701,19612.25,25599.96,6250.9,25599.96,15028.41304347826,5902.91242870307,46,75,.39278349,4.0954037,2.9459102,2.021673
Blue Essentials,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,9035.450000000001,4625.09,6782,12490.15,15136.38,2693.99,24319.96,9821.167375565605,4463.257990100381,221,267,.4544529,9.0274868,3.2726672,1.8416618
Blue Essentials common,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,9035.450000000001,4625.09,6782,12490.15,15136.38,2693.99,24319.96,9821.167375565612,4463.257990100383,221,267,.4544529,9.0274868,3.2726672,1.8416618
Blue Premier,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,9693.615,4938.49,7263.57,13081,15581.86,3528.04,17151.97,10051.98675675676,3749.157768831466,74,86,.37297678,4.8616142,3.1551871,1.8009051
MyBlue Health HMO,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,8125.49,4612.92,5848.2,8487.9,11484,3417.19,14079,7695.174655172415,2529.924057252988,58,84,.3287676,4.1200519,2.4895294,1.4513696
ParPlan,2026-05-30,788,institutional,inpatient,Cesarean section wo sterilization wo CC/MCC,Maternity DRG,9353.01,4957.85,6858.53,13139.9,16082.35,2992.13,35163.58,11104.41234567901,7021.7869511228,162,189,.63234204,11.752023,3.2438154,1.9158479
Blue Advantage HMO,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,5719.565000000001,3196.03,4221.69,8257.809999999999,9725.26,2289.15,12421.4,6289.10378640777,2543.87659836278,206,234,.40448952,5.4262061,3.0429189,1.9560437
Blue Choice PPO,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,8115.41,4223.95,5876.8,11032.73,13285.41,2349.98,20131.8,8788.392800000003,3781.497339976902,225,355,.43028316,8.5667963,3.1452575,1.8773363
Blue Choice PPO common,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,7727.64,3965.6,5781.7,10662,11829.41,2349.98,18270.9,8054.683128491615,3012.16645347957,179,280,.37396461,7.7749171,2.9830062,1.8440943
Blue Choice PPO group 039993,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,12025.885,5800,6417,15423.07,20131.8,4247,20131.8,11550.25739130435,4985.431652318554,46,73,.43162948,4.7402401,3.471,2.4034705
Blue Essentials,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,7147.57,3632.5,5083.43,10221.98,11981.33,2115.83,19125.21,7901.90343891403,3591.425238721573,221,268,.45450127,9.0391054,3.2983704,2.010843
Blue Essentials common,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,7147.57,3632.5,5083.43,10221.98,11981.33,2115.83,19125.21,7901.903438914031,3591.425238721573,221,268,.45450127,9.0391054,3.2983704,2.010843
Blue Premier,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,8159.81,4085.62,6009.17,10333.57,12339.21,2770.89,13488.31,8052.461351351353,2951.061892424267,74,86,.36647949,4.8678617,3.0201561,1.7196335
MyBlue Health HMO,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,6614.555,3816.28,4655.264999999999,7255.335,10523,2733.28,10934,6345.999642857145,2147.201485917692,56,83,.33835512,4.0003219,2.7573972,1.5585225
ParPlan,2026-05-30,806,institutional,inpatient,Vaginal delivery wo sterilization w CC,Maternity DRG,7524.68,3965.6,5348,10662,13285.41,2349.98,30709.53,8977.849815950916,5781.622217450663,163,190,.64398742,13.067996,3.3501639,1.9936424
Blue Advantage HMO,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,5146.75,2808.02,3819.97,7540.81,8701.950000000001,1986.9,11106.77,5711.013203883496,2383.876548264259,206,234,.41741744,5.5899997,3.098963,1.9740496
Blue Choice PPO,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,7392.45,3693.22,5445.42,10310.24,12075.52,2039.71,18001.14,7989.156283185842,3435.242595645761,226,353,.42998815,8.8253431,3.2696455,1.8933783
Blue Choice PPO common,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,6950.39,3588.25,5129.44,9620.83,10687.23,2039.71,16091.82,7284.34659217877,2814.662097259356,179,284,.3863987,7.8892684,2.9783962,1.8756102
Blue Choice PPO group 039993,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,10845.56,5800,6417,13790.76,18001.14,4247,18001.14,10480.61866666667,4265.861461611988,45,75,.40702382,4.2385545,3.1036448,2.1490977
Blue Essentials,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,6530.57,3228.98,4870,9173.290000000001,10955.71,1836.47,17101.08,7160.689954751126,3243.390759460691,221,268,.45294389,9.3119297,3.3929322,1.8836324
Blue Essentials common,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,6530.57,3228.98,4870,9173.290000000001,10955.71,1836.47,17101.08,7160.689954751127,3243.39075946069,221,268,.45294389,9.3119297,3.3929322,1.8836324
Blue Premier,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,7353.425,3569,5249.33,9239.91,11033.28,2405.04,12060.76,7206.595270270271,2642.86217721508,74,86,.36672828,5.0147858,3.0914207,1.7602075
MyBlue Health HMO,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,5809.46,3333.72,4092.145,6440.655000000001,10523,2473.19,10934,5830.598392857145,2224.883305055695,56,83,.38158748,4.421011,3.156534,1.5739068
ParPlan,2026-05-30,807,institutional,inpatient,Vaginal delivery wo sterilization wo CC/MCC,Maternity DRG,6603.07,3588.25,4831.37,9620.83,11640.4,2039.71,26909.4,8030.567852760738,5082.410862520741,163,190,.63288313,13.192758,3.2440326,1.9913255
Blue Advantage HMO,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,1946.64,1207.37,1526.01,2830.6,4104.38,987.99,10546.78,2368.695907335908,1361.788926862311,518,738,.57491082,10.674987,3.3994384,1.8549026
Blue Choice PPO,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,2630.155,1413.38,1917.29,4048,5883.61,1100,11103.9,3301.972578397219,1908.726076369129,574,903,.57805634,10.094455,4.1627941,2.1113133
Blue Choice PPO common,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,2527.32,1413.38,1905.76,3881.97,5661.21,1100,11103.9,3157.225219047624,1811.891390305809,525,820,.57388729,10.094455,4.0054407,2.0369668
Blue Choice PPO group 039993,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,3770.765,2365.58,3204.65,7218.04,8179,1878.16,8771,4785.77125,2201.910732068493,48,78,.46009529,4.6699963,3.4575031,2.2523646
Blue Essentials,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,2467.855,1340.15,1770.56,3639.35,5277.055,1053.49,11103.9,3010.191800000003,1778.932756337855,550,807,.59096992,10.54011,3.93766,2.0554795
Blue Essentials common,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,2469.04,1340.15,1770.56,3639.35,5297.27,1053.49,11103.9,3012.289417122043,1779.874197114927,549,806,.59087092,10.54011,3.952744,2.0554795
Blue Essentials group 295430,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,1858.6,1858.6,1858.6,1858.6,1858.6,1858.6,1858.6,1858.6,,1,1,,1,1,1
Blue Essentials group 295781,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,1858.6,1858.6,1858.6,1858.6,1858.6,1858.6,1858.6,1858.6,,1,1,,1,1,1
Blue Premier,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,2021.86,1254.72,1568.135,3174.32,4298,1006.14,11103.9,2473.104567307692,1343.113948648767,208,283,.5430882,11.036139,3.4254653,2.0242646
MyBlue Health HMO,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,1946.64,1124.52,1396.77,2486.89,3518.04,987.99,5924.05,2155.69014851485,989.1634237013292,202,296,.45886159,5.9960628,3.1284814,1.7804577
ParPlan,2026-05-30,66984,institutional,outpatient,Cataract surgery with IOL,Outpatient procedure,2338.5,1354.65,1742.53,3881.97,7855.65,1100,16894.66,3563.846298701299,3125.364477479069,462,651,.87696385,15.358782,5.7990255,2.227778
Blue Advantage HMO,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,430.24,205,391.31,502.93,575.68,143.5,3034.42,447.5722125084071,239.9441359613698,1487,21614,.53610152,21.145784,2.8081951,1.285247
Blue Choice PPO,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,539.37,209.1,389.5,717.0599999999999,843.6,147.6,3278.27,588.6447678018573,387.480354913537,1615,29339,.65825838,22.210501,4.0344334,1.8409756
Blue Choice PPO common,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,539.37,209.1,393.6,717.0599999999999,843.6,147.6,3278.27,588.8926270136305,387.4723597489382,1614,29300,.65796775,22.210501,4.0344334,1.8217988
Blue Choice PPO group 039993,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,524.54,188.6,364.225,604.2349999999999,675.2,188.6,675.2,481.2249999999999,167.526436037506,8,11,.34812495,3.5800636,3.5800636,1.6589608
Blue Essentials,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,524.15,200.9,417.9,667.43,799.24,143.5,3278.27,559.5348080553823,374.1943340108661,1589,23198,.6687597,22.845087,3.9782977,1.5971045
Blue Essentials common,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,524.15,200.9,417.9,667.43,799.24,143.5,3278.27,559.7838853904299,374.1804203030964,1588,23193,.6684373,22.845087,3.9782977,1.5971045
Blue Essentials group 295430,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,164,164,164,524.15,616.65,164,616.65,326.56,224.9840422118866,5,6,.68895161,3.760061,3.760061,3.1960366
Blue Essentials group 295781,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,164,164,164,524.15,616.65,164,616.65,326.56,224.9840422118866,5,6,.68895161,3.760061,3.760061,3.1960366
Blue Premier,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,438.25,205,307.5,616.65,785.21,155.8,3278.27,535.7645161290326,441.0041771679472,775,9514,.82313061,21.041527,3.8302927,2.0053658
MyBlue Health HMO,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,404.32,213.2,391.31,486.8,522.9349999999999,151.7,3034.42,427.9720967741928,238.0541099316928,620,9482,.55623746,20.002769,2.4527907,1.2440264
ParPlan,2026-05-30,66984,professional,outpatient,Cataract surgery with IOL,Outpatient procedure,539.37,209.1,433.25,717.0599999999999,843.6,155.8,3588.93,576.96076368876,316.3269801589623,1388,27997,.54826427,23.035494,4.0344334,1.6550721
Blue Advantage HMO,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,763.88,462.09,602.11,1084.71,1619.43,364.62,3897.79,926.8664023210836,534.0927531317794,517,738,.57623488,10.690006,3.5045769,1.8015146
Blue Choice PPO,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,1093.86,559.5700000000001,758.5599999999999,1656,2291.64,430.99,4503,1311.294643478262,799.7330020666915,575,910,.60988045,10.448038,4.0953588,2.1830838
Blue Choice PPO common,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,1007.48,535.73,722.02,1581.23,2138.86,430.99,4156.87,1243.300114068442,714.4877684719223,526,816,.57467037,9.6449337,3.9924216,2.1900086
Blue Choice PPO group 039993,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,1451.37,893.74,1214.57,2727.05,4200,693.14,4503,2041.195102040816,1212.515576568542,49,80,.59402239,6.4965229,4.6993532,2.2452803
Blue Essentials,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,977.77,502.55,696.93,1504.84,2054.84,408.3,4278,1199.373770491802,746.3722234964991,549,808,.62230158,10.47759,4.0888271,2.1592412
Blue Essentials common,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,977.77,502.55,696.93,1508.66,2054.84,408.3,4278,1200.310729927007,746.7309180004679,548,807,.62211466,10.47759,4.0888271,2.1647224
Blue Essentials group 295430,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,685.92,685.92,685.92,685.92,685.92,685.92,685.92,685.92,,1,1,,1,1,1
Blue Essentials group 295781,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,685.92,685.92,685.92,685.92,685.92,685.92,685.92,685.92,,1,1,,1,1,1
Blue Premier,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,817.35,488.88,620.9400000000001,1262,1894.42,402.99,4103.68,1031.49432038835,630.4604045339768,206,283,.61121076,10.183082,3.8750205,2.0324025
MyBlue Health HMO,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,740.0700000000001,415.87,534.29,960.2,1512.48,364.62,3193.78,837.6142786069655,412.3754871989869,201,296,.49232146,8.759201,3.6369057,1.7971513
ParPlan,2026-05-30,45378,institutional,outpatient,Colonoscopy diagnostic,Outpatient procedure,905.075,487.36,697.39,1512.48,3025.005,453.67,6382.98,1394.064173913044,1201.581997227394,460,652,.86192733,14.069654,6.2069211,2.1687722
Blue Advantage HMO,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,239.17,137.36,165.39,298.73,350.68,107.6,1933.76,243.3211397788473,115.7251346227025,3527,57689,.47560659,17.971746,2.5529995,1.8062156
Blue Choice PPO,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,275.23,173.17,212.51,394.77,518.76,121.39,2089.15,317.4190999462634,163.9302996251806,3722,76053,.51644748,17.210232,2.9956689,1.8576537
Blue Choice PPO common,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,275.23,173.17,212.51,394.77,518.76,121.39,2089.15,317.4272331271826,163.9924359596229,3719,75970,.51662999,17.210232,2.9956689,1.8576537
Blue Choice PPO group 039993,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,236.49,173.17,194.98,352.42,424.04,147.19,437.16,275.7662068965518,92.2134401582156,29,37,.33438993,2.9700387,2.4486921,1.8074675
Blue Essentials,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,271.19,164,196.9,373.59,487.35,121.39,2089.15,299.3277856558498,160.7161126248196,3667,63098,.53692347,17.210232,2.9716463,1.897359
Blue Essentials common,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,271.36,164,196.9,373.59,487.35,121.39,2089.15,299.3575641725838,160.7796359080291,3662,63078,.53708225,17.210232,2.9716463,1.897359
Blue Essentials group 295430,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,228.845,164,178.08,347.005,408.24,164,565.66,275.5934999999999,111.3185717363507,20,21,.40392306,3.4491463,2.4892683,1.9485905
Blue Essentials group 295781,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,228.845,164,178.08,347.005,408.24,164,565.66,275.5934999999999,111.3185717363507,20,21,.40392306,3.4491463,2.4892683,1.9485905
Blue Premier,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,270.82,148.89,186.83,338.24,442.38,129.38,2089.15,297.0924076809466,179.3013569782715,2031,28132,.60352051,16.147396,2.9711869,1.8104159
MyBlue Health HMO,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,237.8,132.94,160.13,276.06,328.41,107.6,1933.76,238.8325310467179,124.5517874667563,1691,25859,.52150261,17.971746,2.4703627,1.7239742
ParPlan,2026-05-30,45378,professional,outpatient,Colonoscopy diagnostic,Outpatient procedure,275.23,150.5,210.87,392.84,514.3,129.38,2089.15,308.0036928933995,140.33721396692,3152,68911,.45563483,16.147396,3.4172757,1.8629488
Blue Advantage HMO,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,944.27,607.37,773.25,1315.53,1988.36,381.84,5140.78,1157.076964618248,653.8397803566077,537,777,.56507891,13.463179,3.2737212,1.7012997
Blue Choice PPO,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1279.105,721.26,949.02,1975,2862.03,430.99,5412.33,1612.382969798657,941.0173223289247,596,946,.583619,12.557901,3.9680974,2.0810943
Blue Choice PPO common,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1219.055,696.995,930.04,1928.1,2751.565,430.99,5412.33,1550.268563636362,898.1944615796309,550,864,.57937992,12.557901,3.9477544,2.0731366
Blue Choice PPO group 039993,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1963.25,1174.94,1591.69,3585.07,4200,911.0599999999999,4503,2449.293958333333,1157.638696335869,48,72,.4726418,4.9425945,3.5746505,2.252367
Blue Essentials,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1151.76,650.08,885,1807.6,2560.76,408.3,5412.33,1475.60692173913,876.0910277632511,575,852,.59371573,13.255768,3.939146,2.042486
Blue Essentials common,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1153.305,650.08,885,1807.6,2560.76,408.3,5412.33,1476.606986062717,876.5266195640255,574,851,.59360862,13.255768,3.939146,2.042486
Blue Essentials group 295430,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,,1,1,,1,1,1
Blue Essentials group 295781,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,,1,1,,1,1,1
Blue Premier,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1084.56,648.87,814.15,1526.415,1988.36,442.33,5412.33,1239.912763157896,660.6658356942371,228,322,.5328325,12.235955,3.0643427,1.8748572
MyBlue Health HMO,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1004.22,564.67,754.47,1154.85,1747.34,415.87,3193.78,1085.469819819821,489.6079982849369,222,334,.4510563,7.6797557,3.0944445,1.5306772
ParPlan,2026-05-30,45380,institutional,outpatient,Colonoscopy with biopsy,Outpatient procedure,1124.59,630.18,831.73,1928.1,3876.29,453.67,8391.26,1723.577864476386,1531.776603203671,487,687,.88871914,18.496395,6.1510839,2.3181801
Blue Advantage HMO,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,262.6,152.89,179.87,378.06,435.37,117.02,2474.6,290.1611241084184,154.7544800693424,3505,55598,.5333398,21.146812,2.8476028,2.1018512
Blue Choice PPO,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,316.83,184.5,225.5,497.16,656.51,132.02,2673.46,377.7357343412517,217.3981316640985,3704,73601,.57552969,20.250416,3.5583198,2.2047007
Blue Choice PPO common,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,316.83,184.5,225.5,497.16,656.51,132.02,2673.46,377.7566117710572,217.3781723493165,3704,73570,.57544506,20.250416,3.5583198,2.2047007
Blue Choice PPO group 039993,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,254.865,188.6,209.705,451.08,536.65,160.09,553.24,329.9395833333334,135.9330864314327,24,30,.41199386,3.455806,2.8454401,2.1510217
